# https://code.google.com/p/rawmean/source/browse/trunk/MyStations
SomaFM: Groove Salad (Chillout), http://somafm.com/startstream=groovesalad.pls
SomaFM: Beat Blender (House), http://somafm.com/startstream=beatblender.pls
SomaFM: Cliq Hop, http://somafm.com/startstream=cliqhop.pls
SomaFM: Sonic Universe (Jazz), http://somafm.com/startstream=sonicuniverse.pls
SomaFM: Tags Trance Trip (Progressive), http://somafm.com/tagstrance.pls
SomaFM: Illinois Street Lounge (Lounge), http://somafm.com/illstreet.pls
SomaFM: Secret Agent (Downtempo), http://somafm.com/secretagent.pls
SomaFM: Covers, http://somafm.com/covers.pls
SomaFM: Digitalis (Rock), http://somafm.com/digitalis.pls
SomaFM: PopTron! (Pop), http://somafm.com/poptron.pls
UrbaN_181fM: Jammin 181, http://relay.181.fm:8042
UrbaN_181fM: Old School HipHop, http://relay.181.fm:8068
UrbaN_181fM: The Beat, http://relay.181.fm:8054
UrbaN_181fM: The Box, http://relay.181.fm:8024
UrbaN_181fM: Trinity, http://icyrelay.181.fm/181-trinityhiphop_128k.mp3
UrbaN_181fM: True R&B, http://relay.181.fm:8022
TechnO_181fM: Chilled Out, http://relay.181.fm:8700
TechnO_181fM: Energy 93, http://relay.181.fm:8044
TechnO_181fM: Energy 98, http://relay.181.fm:8800
TechnO_181fM: Studio 181, http://relay.181.fm:8072
TechnO_181fM: Techno Club, http://icyrelay.181.fm/181-technoclub_128k.mp3
TechnO_181fM: The Vibe of Vegas, http://relay.181.fm:8074
RocK_181fM: 80's Hairband, http://relay.181.fm:8014
RocK_181fM: Chloe, http://relay.181.fm:8100
RocK_181fM: Classic Buzz, http://relay.181.fm:8038
RocK_181fM: Punk, http://65.60.25.26:80
RocK_181fM: Rock 181, http://relay.181.fm:8008
RocK_181fM: Rock 40, http://relay.181.fm:8028
RocK_181fM: The Buzz, http://relay.181.fm:8126
RocK_181fM: The Eagle, http://relay.181.fm:8030
RocK_181fM: The Rock, http://relay.181.fm:8064
PoP_181fM: Party 181, http://relay.181.fm:8036
PoP_181fM: Power 181, http://relay.181.fm:8128
PoP_181fM: Smooth AC, http://relay.181.fm:8094
PoP_181fM: The Heart, http://relay.181.fm:8006
PoP_181fM: The Mix, http://relay.181.fm:8032
PoP_181fM: The Office, http://relay.181.fm:8002
PoP_181fM: The Point, http://relay.181.fm:8010
PoP_181fM: UK Top 40, http://relay.181.fm:8070
OldieS_181fM: Beatles, http://relay.181.fm:8062
OldieS_181fM: Classic Hits, http://relay.181.fm:8132
OldieS_181fM: Good Time Oldies, http://relay.181.fm:8046
OldieS_181fM: Mellow Gold, http://relay.181.fm:8060
OldieS_181fM: Soul, http://relay.181.fm:8058
OldieS_181fM: Super 70s, http://relay.181.fm:8066
LatiN_181fM: Reggae Roots, http://relay.181.fm:8096
LatiN_181fM: Salsa, http://relay.181.fm:8098
EasY_181fM: Acid Jazz, http://icyrelay.181.fm/181-acidjazz_128k.mp3
EasY_181fM: Bebop, http://icyrelay.181.fm/181-bebop_128k.mp3
EasY_181fM: Classical Guitar, http://icyrelay.181.fm/181-classicalguitar_128k.mp3
EasY_181fM: Classical Jazz, http://icyrelay.181.fm/181-classicaljazz_128k.mp3
EasY_181fM: Classical Music, http://icyrelay.181.fm/181-classical_128k.mp3
EasY_181fM: Fusion Jazz, http://icyrelay.181.fm/181-fusionjazz_128k.mp3
EasY_181fM: Sensual World, http://icyrelay.181.fm/181-sensual_128k.mp3
EasY_181fM: The Breeze, http://relay.181.fm:8004
EasY_181fM: Trance Jazz, http://icyrelay.181.fm/181-trancejazz_128k.mp3
EasY_181fM: True Blues, http://icyrelay.181.fm/181-blues_128k.mp3
EasY_181fM: Vocal Jazz, http://icyrelay.181.fm/181-vocals_128k.mp3
CountrY_181fM: Front Porch, http://relay.181.fm:8016
CountrY_181fM: Highway 181, http://relay.181.fm:8018
CountrY_181fM: Kickin' Country, http://relay.181.fm:8130
CountrY_181fM: Real Country, http://relay.181.fm:8034
CountrY_181fM: US 181, http://relay.181.fm:8056
ComedY_181fM: Comedy Club, http://relay.181.fm:8026
NinetY_181fM: 90's Alternative, http://relay.181.fm:8052
NinetY_181fM: 90's Country, http://relay.181.fm:8050
NinetY_181fM: 90's Dance, http://relay.181.fm:8140
NinetY_181fM: Lite 90's, http://relay.181.fm:8048
NinetY_181fM: Star 90's, http://relay.181.fm:8012
EightY_181fM: 80's Country, http://relay.181.fm:8134
EightY_181fM: Awesome 80's, http://relay.181.fm:8000
EightY_181fM: Lite 80's, http://relay.181.fm:8040
BlueS: 12 Bar, http://listen.radionomy.com:80/12Bar
BlueS: A Better Classic Blues Vintage Station, http://streaming.radionomy.com/A-Better-Classic-Blues-Vintage-Station
BlueS: A Blues Dream, http://streaming.radionomy.com/ABLUESDREAM-Classic-NewBlues24H
BlueS: Aardvark Blues FM, http://74.208.45.146:8639/stream
BlueS: AcousticFM, http://listen.radionomy.com/Acoustic-FM
BlueS: Best Blues I Know, http://streaming.radionomy.com/BestBluesIKnow
BlueS: Blues Radio, http://185.33.22.13:8030
BlueS: Cocktelera Blues, http://streaming.radionomy.com/Cocktelera-Blues
BlueS: Con Alma de Blues, http://listen.radionomy.com/Con-Alma-de-Blues
BlueS: Funky Blues, http://streaming.radionomy.com/FunkyBlues
BollywooD: bollywood radio & beyond, http://96.31.83.86:8084
BollywooD: Bombay Beats India Radio, http://205.164.62.15:8017/
BollywooD: Desi Music Mix, http://desimusicmix.com:8000/HQ
BollywooD: Hungama-Bollywood-Hits, http://123.176.41.8:8056
BollywooD: Hungama-Bollywood-Retro, http://123.176.41.8:8132
BollywooD: Indo-Caribbean Radio, http://208.43.9.96:8652
BollywooD: Radio Afsana, http://174.36.206.197:8198/
BollywooD: Radio Dhinchak, http://167.114.131.90:5404/stream
BollywooD: Sur Station, http://streaming208.radionomy.com:80/SurStation-HindiMelodiousSongs
BollywooD: Taal FM Radio, http://streaming207.radionomy.com:80/TaalFMRadio
ClassicaL: 1000 Classical Hits, http://streaming.radionomy.com/1000ClassicalHits
ClassicaL: A Better Classical Station, http://streaming.radionomy.com/A-Better-Classical-Station
ClassicaL: AMADEUS-FRIENDS Classical Radio, http://streaming.radionomy.com/AMADEUS-FRIENDS-ClassicalRadio
ClassicaL: Ambiance Classique, http://listen.radionomy.com/Ambiance-classique
ClassicaL: Classical Music America, http://streaming.radionomy.com/Classicalmusicamericacom
ClassicaL: Classical Ways, http://listen.radionomy.com/classicalways
